"Temperature_(K)" "Pressure_(MPa)" "Vap._Density_(mol/m3)" "Liq._Density_(mol/m3)"
339.6 2.8748 1661.3 9884
339.7 2.8805 1665.7 9877
339.8 2.8861 1670.2 9870
339.9 2.8918 1674.8 9862.9
340 2.8974 1679.3 9855.8
340.1 2.9031 1683.9 9848.7
340.2 2.9088 1688.4 9841.6
340.3 2.9145 1693 9834.5
340.4 2.9202 1697.6 9827.4
340.5 2.9259 1702.3 9820.2
340.6 2.9316 1706.9 9813
340.7 2.9373 1711.5 9805.8
340.8 2.9431 1716.2 9798.6
340.9 2.9488 1720.9 9791.4
341 2.9545 1725.6 9784.1
341.1 2.9603 1730.4 9776.9
341.2 2.9661 1735.1 9769.6
341.3 2.9718 1739.9 9762.3
341.4 2.9776 1744.6 9755
341.5 2.9834 1749.4 9747.6
341.6 2.9892 1754.3 9740.3
341.7 2.995 1759.1 9732.9
341.8 3.0008 1763.9 9725.5
341.9 3.0067 1768.8 9718.1
342 3.0125 1773.7 9710.7
342.1 3.0184 1778.6 9703.2
342.2 3.0242 1783.5 9695.7
342.3 3.0301 1788.5 9688.2
342.4 3.0359 1793.5 9680.7
342.5 3.0418 1798.5 9673.2
342.6 3.0477 1803.5 9665.7
342.7 3.0536 1808.5 9658.1
342.8 3.0595 1813.5 9650.5
342.9 3.0654 1818.6 9642.9
343 3.0713 1823.7 9635.3
343.1 3.0773 1828.8 9627.6
343.2 3.0832 1833.9 9620
343.3 3.0892 1839.1 9612.3
343.4 3.0951 1844.2 9604.6
343.5 3.1011 1849.4 9596.8
343.6 3.1071 1854.7 9589.1
343.7 3.113 1859.9 9581.3
343.8 3.119 1865.1 9573.5
343.9 3.125 1870.4 9565.7
344 3.1311 1875.7 9557.8
344.1 3.1371 1881 9550
344.2 3.1431 1886.4 9542.1
344.3 3.1491 1891.7 9534.2
344.4 3.1552 1897.1 9526.3
344.5 3.1612 1902.5 9518.3
344.6 3.1673 1908 9510.3
344.7 3.1734 1913.4 9502.3
344.8 3.1795 1918.9 9494.3
344.9 3.1856 1924.4 9486.3
345 3.1917 1929.9 9478.2
345.1 3.1978 1935.5 9470.1
345.2 3.2039 1941.1 9462
345.3 3.21 1946.7 9453.8
345.4 3.2161 1952.3 9445.7
345.5 3.2223 1957.9 9437.5
345.6 3.2284 1963.6 9429.3
345.7 3.2346 1969.3 9421
345.8 3.2408 1975 9412.8
345.9 3.247 1980.8 9404.5
346 3.2532 1986.6 9396.1
346.1 3.2594 1992.4 9387.8
346.2 3.2656 1998.2 9379.4
346.3 3.2718 2004 9371
346.4 3.278 2009.9 9362.6
346.5 3.2843 2015.8 9354.1
346.6 3.2905 2021.8 9345.7
346.7 3.2968 2027.7 9337.2
346.8 3.303 2033.7 9328.6
346.9 3.3093 2039.7 9320.1
347 3.3156 2045.8 9311.5
347.1 3.3219 2051.9 9302.8
347.2 3.3282 2058 9294.2
347.3 3.3345 2064.1 9285.5
347.4 3.3408 2070.2 9276.8
347.5 3.3471 2076.4 9268.1
347.6 3.3535 2082.7 9259.3
347.7 3.3598 2088.9 9250.5
347.8 3.3662 2095.2 9241.7
347.9 3.3725 2101.5 9232.8
348 3.3789 2107.8 9223.9
348.1 3.3853 2114.2 9215
348.2 3.3917 2120.6 9206
348.3 3.3981 2127.1 9197.1
348.4 3.4045 2133.5 9188
348.5 3.411 2140 9179
348.6 3.4174 2146.6 9169.9
348.7 3.4238 2153.1 9160.8
348.8 3.4303 2159.7 9151.6
348.9 3.4368 2166.4 9142.4
349 3.4432 2173 9133.2
349.1 3.4497 2179.7 9124
349.2 3.4562 2186.5 9114.7
349.3 3.4627 2193.2 9105.3
349.4 3.4692 2200.1 9096
349.5 3.4757 2206.9 9086.6
349.6 3.4823 2213.8 9077.1
349.7 3.4888 2220.7 9067.7
349.8 3.4954 2227.7 9058.2
349.9 3.5019 2234.7 9048.6
350 3.5085 2241.7 9039
350.1 3.5151 2248.8 9029.4
350.2 3.5217 2255.9 9019.7
350.3 3.5283 2263 9010
350.4 3.5349 2270.2 9000.3
350.5 3.5415 2277.4 8990.5
350.6 3.5481 2284.7 8980.7
350.7 3.5547 2292 8970.8
350.8 3.5614 2299.4 8960.9
350.9 3.5681 2306.8 8950.9
351 3.5747 2314.2 8940.9
351.1 3.5814 2321.7 8930.9
351.2 3.5881 2329.2 8920.8
351.3 3.5948 2336.8 8910.7
351.4 3.6015 2344.4 8900.5
351.5 3.6082 2352.1 8890.3
351.6 3.6149 2359.8 8880
351.7 3.6217 2367.5 8869.7
351.8 3.6284 2375.3 8859.3
351.9 3.6352 2383.2 8848.9
352 3.642 2391 8838.5
352.1 3.6487 2399 8828
352.2 3.6555 2407 8817.4
352.3 3.6623 2415 8806.8
352.4 3.6691 2423.1 8796.1
352.5 3.676 2431.3 8785.4
352.6 3.6828 2439.5 8774.6
352.7 3.6896 2447.7 8763.8
352.8 3.6965 2456 8753
352.9 3.7033 2464.4 8742
353 3.7102 2472.8 8731
353.1 3.7171 2481.3 8720
353.2 3.724 2489.8 8708.9
353.3 3.7309 2498.4 8697.7
353.4 3.7378 2507 8686.5
353.5 3.7447 2515.8 8675.3
353.6 3.7517 2524.5 8663.9
353.7 3.7586 2533.3 8652.5
353.8 3.7656 2542.2 8641.1
353.9 3.7725 2551.2 8629.5
354 3.7795 2560.2 8617.9
354.1 3.7865 2569.3 8606.3
354.2 3.7935 2578.4 8594.6
354.3 3.8005 2587.7 8582.8
354.4 3.8075 2596.9 8570.9
354.5 3.8146 2606.3 8559
354.6 3.8216 2615.7 8547
354.7 3.8286 2625.2 8534.9
354.8 3.8357 2634.8 8522.8
354.9 3.8428 2644.4 8510.6
355 3.8499 2654.1 8498.3
355.1 3.857 2663.9 8485.9
355.2 3.8641 2673.8 8473.4
355.3 3.8712 2683.8 8460.9
355.4 3.8783 2693.8 8448.3
355.5 3.8855 2703.9 8435.6
355.6 3.8926 2714.1 8422.8
355.7 3.8998 2724.4 8410
355.8 3.9069 2734.8 8397
355.9 3.9141 2745.2 8384
356 3.9213 2755.8 8370.8
356.1 3.9285 2766.4 8357.6
356.2 3.9357 2777.2 8344.3
356.3 3.943 2788 8330.9
356.4 3.9502 2798.9 8317.4
356.5 3.9575 2810 8303.7
356.6 3.9647 2821.1 8290
356.7 3.972 2832.3 8276.2
356.8 3.9793 2843.7 8262.3
356.9 3.9866 2855.1 8248.2
357 3.9939 2866.7 8234.1
357.1 4.0012 2878.4 8219.8
357.2 4.0085 2890.2 8205.4
357.3 4.0159 2902.1 8190.9
357.4 4.0232 2914.1 8176.3
357.5 4.0306 2926.3 8161.6
357.6 4.038 2938.5 8146.7
357.7 4.0454 2951 8131.7
357.8 4.0528 2963.5 8116.6
357.9 4.0602 2976.2 8101.3
358 4.0676 2989 8085.9
358.1 4.075 3002 8070.3
358.2 4.0825 3015.1 8054.6
358.3 4.0899 3028.4 8038.8
358.4 4.0974 3041.8 8022.8
358.5 4.1049 3055.4 8006.6
358.6 4.1124 3069.1 7990.2
358.7 4.1199 3083 7973.7
358.8 4.1274 3097.1 7957
358.9 4.135 3111.4 7940.2
359 4.1425 3125.9 7923.1
359.1 4.1501 3140.5 7905.9
359.2 4.1576 3155.4 7888.5
359.3 4.1652 3170.4 7870.8
359.4 4.1728 3185.7 7853
359.5 4.1804 3201.1 7834.9
359.6 4.1881 3216.8 7816.6
359.7 4.1957 3232.8 7798.1
359.8 4.2033 3248.9 7779.3
359.9 4.211 3265.3 7760.3
360 4.2187 3282 7741.1
360.1 4.2264 3299 7721.5
360.2 4.234 3316.2 7701.7
360.3 4.2418 3333.7 7681.6
360.4 4.2495 3351.5 7661.2
360.5 4.2572 3369.7 7640.5
360.6 4.265 3388.1 7619.4
360.7 4.2727 3406.9 7598
360.8 4.2805 3426.1 7576.3
360.9 4.2883 3445.6 7554.2
361 4.2961 3465.6 7531.6
361.1 4.3039 3485.9 7508.7
361.2 4.3118 3506.7 7485.3
361.3 4.3196 3527.9 7461.5
361.4 4.3275 3549.7 7437.1
361.5 4.3354 3571.9 7412.3
361.6 4.3432 3594.7 7386.9
361.7 4.3511 3618.1 7360.9
361.8 4.3591 3642.1 7334.3
361.9 4.367 3666.8 7307.1
362 4.3749 3692.2 7279.1
362.1 4.3829 3718.3 7250.4
362.2 4.3909 3745.2 7220.9
362.3 4.3989 3773.1 7190.4
362.4 4.4069 3801.9 7159
362.5 4.4149 3831.8 7126.5
362.6 4.423 3862.8 7092.9
362.7 4.431 3895.2 7058
362.8 4.4391 3928.9 7021.6
362.9 4.4472 3964.3 6983.7
363 4.4553 4001.5 6943.9
363.1 4.4634 4040.7 6902
363.2 4.4715 4082.3 6857.8
363.3 4.4797 4126.7 6810.7
363.4 4.4879 4174.5 6760.3
363.5 4.4961 4226.3 6705.9
363.6 4.5043 4283.3 6646.3
363.7 4.5125 4346.8 6580.1
363.8 4.5208 4419.3 6504.8
363.9 4.5291 4505 6416.3
364 4.5374 4612.4 6306
364.1 4.5457 4765 6150.5
364.2 4.5541 5137.9 5774.6
364.21 4.5549 5340.9 5572.6
364.211 4.555 5457 5457
